chr	start	end	txplus	txminus
19	50329653	50383388	1	0
19	50333800	50344761	0	1
19	50358477	50365830	0	1
19	50365880	50369331	0	1
19	50384204	50418018	1	0
19	50418938	50431314	1	0
19	50432892	50466321	1	0
19	50466785	50476848	0	1
19	50476400	50490871	1	0
19	50480119	50483351	0	1
19	50486810	50487638	0	1
19	50505998	50511220	0	1
19	50511600	50514690	0	1
19	50516892	50568435	0	1
19	50555370	50557969	0	1
19	50621307	50639881	0	1
19	50649445	50659310	1	0
19	50661827	50719450	0	1
19	50723364	50725718	1	0
19	50758382	50759192	1	0
19	50770464	50771732	1	0
19	50776141	50793142	0	1
19	50790415	50795219	1	0
19	50792685	50793584	0	1
19	50797704	50804929	0	1
19	50799032	50799122	0	1
19	50799442	50799532	0	1
19	50802328	50802418	0	1
19	50808145	50812707	0	1
19	50808874	50818880	1	0
19	50819146	50823787	0	1
19	50825305	50837213	0	1
19	50830530	50851089	1	0
19	50854915	50860764	1	0
19	50861568	50880567	1	0
19	50882096	50896398	0	1
19	50906352	50910738	0	1
19	50927079	50927571	0	1
19	50943303	50953093	0	1
19	50950185	50963649	1	0
19	50958631	50969673	0	1
19	50962197	50962781	0	1
19	50968193	51012129	1	0
19	50976468	50984099	0	1
19	50996007	51002711	0	1
19	51002508	51009634	0	1
19	51012739	51020175	0	1
19	51014374	51014734	1	0
19	51022216	51028039	0	1
19	51029092	51035230	0	1
19	51030076	51034335	1	0
19	51043806	51052077	1	0
19	51055626	51065114	0	1
19	51077495	51084245	0	1
19	51097606	51108409	0	1
19	51119987	51122965	1	0
19	51124908	51136651	1	0
19	51137970	51138634	1	0
19	51142299	51153526	1	0
19	51143826	51144196	1	0
19	51152923	51181966	0	1
19	51155288	51155624	0	1
19	51167328	51173524	1	0
19	51184905	51190809	1	0
19	51194118	51195540	0	1
19	51198855	51201449	1	0
19	51206929	51207009	0	1
19	51211080	51212088	1	0
19	51225064	51240016	1	0
19	51246348	51269330	1	0
19	51251231	51271179	0	1
19	51271266	51281234	1	0
19	51280862	51283022	1	0
19	51311848	51330354	1	0
19	51331536	51342124	0	1
19	51340695	51344117	1	0
19	51345169	51353293	1	0
19	51345169	51366388	0	1
19	51361712	51365544	0	1
19	51367098	51369003	0	1
19	51371606	51372701	0	1
19	51379909	51387974	0	1
19	51388289	51390591	0	1
19	51394488	51403650	1	0
19	51396755	51403526	0	1
19	51410020	51417803	0	1
19	51414298	51414965	1	0
19	51415724	51417425	1	0
19	51426347	51426668	0	1
19	51442379	51442650	1	0
19	51450847	51458456	0	1
19	51468360	51468636	0	1
19	51478622	51490952	1	0
19	51491227	51501800	0	1
19	51505059	51505362	0	1
19	51508573	51509311	1	0
19	51517819	51531856	0	1
19	51519731	51520260	1	0
19	51560122	51560590	0	1
19	51563797	51564910	0	1
19	51571283	51592510	1	0
19	51594561	51606150	1	0
19	51599289	51600470	1	0
19	51611927	51645545	0	1
19	51621136	51621701	1	0
19	51639478	51639931	0	1
19	51642553	51646801	0	1
19	51648862	51649610	1	0
19	51685363	51693456	0	1
19	51689128	51712387	1	0
19	51692612	51692681	1	0
19	51692786	51692864	1	0
19	51693254	51693339	1	0
19	51713112	51723991	0	1
19	51745172	51804110	0	1
19	51752026	51770531	1	0
19	51771311	51773169	0	1
19	51795157	51826190	1	0
19	51804816	51890950	0	1
19	51839771	51840945	0	1
19	51842878	51843315	0	1
19	51860242	51863236	0	1
19	51888025	51900463	1	0
19	51889235	51905040	0	1
19	51914675	51917703	0	1
19	51927147	51948759	1	0
19	51949134	51981367	1	0
19	51964340	51986856	0	1
19	51991332	52008230	0	1
19	52012765	52030240	0	1
19	52031378	52095738	0	1
19	52049007	52049754	1	0
19	52058490	52063703	0	1
19	52064466	52095765	0	1
19	52110318	52110726	0	1
19	52113091	52139938	0	1
19	52142626	52144156	1	0
19	52143043	52143336	1	0
19	52153864	52171643	0	1
19	52171158	52177002	1	0
19	52190048	52229518	1	0
19	52222020	52222098	1	0
19	52222225	52231294	0	1
19	52241765	52242440	0	1
19	52259076	52259187	0	1
19	52269587	52296046	1	0
19	52281797	52281893	1	0
19	52284780	52297920	0	1
19	52297169	52325922	1	0
19	52300693	52345229	0	1
19	52336243	52367778	1	0
19	52369917	52385795	1	0
19	52389019	52397783	0	1
19	52392659	52392755	1	0
19	52397849	52418403	1	0
19	52425863	52426202	0	1
19	52429187	52452315	1	0
19	52453553	52516882	1	0
19	52453580	52458507	1	0
19	52473336	52475239	0	1
19	52511282	52512342	0	1
19	52527652	52564464	1	0
19	52555457	52587174	1	0
19	52564076	52564231	1	0
19	52575883	52585561	0	1
19	52588505	52597345	1	0
19	52594060	52690496	0	1
19	52597699	52598887	0	1
19	52650437	52653284	0	1
19	52702813	52735073	0	1
19	52749942	52786807	0	1
19	52797408	52857600	0	1
19	52809824	52810708	1	0
19	52838010	52857649	0	1
19	52860851	52897693	0	1
19	52865369	52865429	0	1
19	52904417	52923481	0	1
19	52923382	52924075	1	0
19	52927135	52942601	0	1
19	52949379	52962911	0	1
19	52966896	53037898	0	1
19	53004040	53005150	1	0
19	53007512	53013180	1	0
19	53013921	53016122	1	0
19	53044740	53051680	1	0
19	53066606	53103436	0	1
19	53107879	53133077	0	1
19	53124072	53159060	0	1
19	53159213	53193386	0	1
19	53162428	53163563	1	0
19	53197111	53214522	1	0
19	53223973	53224879	0	1
19	53235381	53254898	0	1
19	53240675	53241913	1	0
19	53258292	53261837	1	0
19	53266676	53267723	0	1
19	53267870	53270932	0	1
19	53281559	53284944	1	0
19	53289601	53291426	0	1
19	53299051	53308644	0	1
19	53315137	53316043	1	0
19	53333749	53356906	1	0
19	53365704	53392217	1	0
19	53386233	53386388	1	0
19	53389793	53430413	1	0
19	53413190	53413345	1	0
19	53426019	53426499	0	1
19	53431984	53444670	1	0
19	53434661	53473936	0	1
19	53445001	53458261	1	0
19	53467733	53496255	1	0
19	53479350	53480091	1	0
19	53495887	53496037	1	0
19	53503392	53512687	1	0
19	53512092	53512616	0	1
19	53519527	53580269	1	0
19	53599628	53608451	0	1
19	53616802	53617254	1	0
19	53629713	53630041	1	0
19	53632056	53637009	1	0
19	53653685	53653791	1	0
19	53657400	53658462	0	1
19	53666679	53666762	1	0
19	53669157	53669254	1	0
19	53671968	53672040	1	0
19	53674197	53674320	1	0
19	53675711	53675797	1	0
19	53679003	53679085	1	0
19	53679940	53680023	1	0
19	53682159	53682245	1	0
19	53685009	53685091	1	0
19	53686469	53686555	1	0
19	53688481	53688567	1	0
19	53690881	53690965	1	0
19	53694393	53694475	1	0
19	53695213	53695293	1	0
19	53697533	53697617	1	0
19	53698385	53698471	1	0
19	53700015	53700101	1	0
19	53701227	53701287	1	0
19	53702737	53702819	1	0
19	53706252	53706336	1	0
19	53707453	53707539	1	0
19	53708735	53708835	1	0
19	53711002	53711088	1	0
19	53712268	53712354	1	0
19	53713347	53713434	1	0
19	53716594	53716680	1	0
19	53719064	53719165	0	1
19	53720096	53720182	1	0
19	53721076	53721142	1	0
19	53722166	53722255	1	0
19	53725442	53725526	1	0
19	53726922	53726986	1	0
19	53729838	53729925	1	0
19	53731006	53731090	1	0
19	53732981	53733083	0	1
19	53734877	53734963	1	0
19	53736845	53736934	1	0
19	53739333	53739419	1	0
19	53741313	53741407	1	0
19	53742512	53742599	1	0
19	53745004	53745105	0	1
19	53748636	53748722	1	0
19	53749851	53749951	0	1
19	53751211	53751297	1	0
19	53752397	53752481	1	0
19	53754018	53754102	1	0
19	53756741	53756830	1	0
19	53758232	53758318	1	0
19	53760087	53760188	0	1
19	53761133	53761222	1	0
19	53761961	53764199	1	0
19	53762344	53762430	1	0
19	53766534	53766632	0	1
19	53767971	53768553	0	1
19	53772506	53773280	0	1
19	53775599	53775882	1	0
19	53787597	53788169	0	1
19	53787675	53787741	1	0
19	53787677	53787742	0	1
19	53787890	53787956	1	0
19	53788705	53788773	1	0
19	53788782	53789168	1	0
19	53793741	53824394	0	1
19	53854581	53869107	0	1
19	53864763	53876435	1	0
19	53874626	53876049	0	1
19	53879190	53907652	1	0
19	53909335	53943941	1	0
19	53963040	53990215	1	0
19	53982307	53982397	1	0
19	53992288	54012669	1	0
19	54031412	54031504	1	0
19	54040825	54063953	0	1
19	54069895	54081365	0	1
19	54094668	54102692	0	1
19	54102728	54109257	1	0
19	54107013	54115675	0	1
19	54115410	54131719	1	0
19	54119511	54125343	0	1
19	54137749	54155681	1	0
19	54155161	54159721	0	1
19	54160108	54173250	0	1
19	54173412	54189882	0	1
19	54189938	54194536	1	0
19	54199454	54199971	0	1
19	54200858	54249003	1	0
19	54209092	54209418	0	1
19	54216278	54223506	0	1
19	54224523	54224881	1	0
19	54229036	54230213	1	0
19	54236592	54242791	0	1
19	54246101	54247322	0	1
19	54249421	54257301	0	1
19	54263951	54264053	0	1
19	54268005	54269045	1	0
19	54273821	54281184	0	1
19	54282109	54282180	1	0
19	54294049	54294366	0	1
19	54296194	54296252	0	1
19	54298105	54298814	0	1
19	54301758	54306026	0	1
19	54307070	54313166	0	1
19	54320204	54321212	0	1
19	54328272	54331434	0	1
19	54333185	54339162	0	1
19	54351384	54370558	0	1
19	54379489	54379960	1	0
19	54415219	54436904	1	0
19	54430654	54434698	0	1
19	54434183	54434665	1	0
19	54438010	54438346	0	1
19	54438665	54439544	0	1
19	54444807	54449045	0	1
19	54446830	54447047	1	0
19	54448887	54462037	1	0
19	54461732	54463778	0	1
19	54465026	54473296	0	1
19	54497879	54510687	1	0
19	54521723	54522031	1	0
19	54532692	54545771	1	0
19	54551970	54552256	1	0
19	54572920	54590287	1	0
19	54589441	54590287	1	0
19	54593582	54602381	1	0
19	54607870	54608376	1	0
19	54617158	54637528	1	0
19	54635722	54638892	0	1
19	54643889	54670359	1	0
19	54645309	54645383	1	0
19	54647944	54648853	1	0
19	54652085	54652230	1	0
19	54671231	54672591	1	0
19	54696604	54700905	1	0
19	54703952	54704235	1	0
19	54707916	54713453	1	0
19	54724479	54736536	1	0
19	54738513	54753052	1	0
19	54755023	54767371	1	0
19	54769793	54784322	1	0
19	54786355	54790318	1	0
19	54803535	54814517	1	0
19	54816468	54830778	1	0
19	54832676	54848569	1	0
19	54850443	54867207	1	0
19	54868939	54869045	0	1
19	54874235	54891420	1	0
19	54890673	54891420	1	0
19	54906148	54916140	1	0
19	54923509	54966312	0	1
19	54948864	54948993	1	0
19	54953130	55001142	1	0
19	54973817	54974417	1	0
19	55006193	55048086	1	0
19	55013705	55038264	0	1
19	55039108	55071291	0	1
19	55072020	55087923	1	0
19	55090914	55117637	0	1
19	55116420	55123169	1	0
19	55119250	55120383	0	1
19	55123225	55123292	0	1
19	55132698	55149206	0	1
19	55151767	55157732	0	1
19	55158661	55166722	0	1
19	55158939	55177540	1	0
19	55167171	55167274	1	0
19	55171196	55180289	0	1
19	55181247	55209506	0	1
19	55214287	55217281	0	1
19	55216660	55221616	1	0
19	55226638	55228763	0	1
19	55229779	55259017	0	1
19	55230885	55230952	0	1
19	55239912	55239976	0	1
19	55245186	55245250	0	1
19	55262223	55280381	0	1
19	55282072	55312562	1	0
19	55312029	55312495	0	1
19	55312801	55325341	0	1
19	55338945	55339283	0	1
19	55339876	55348121	1	0
19	55349306	55354719	0	1
19	55354908	55363260	0	1
19	55364382	55370463	0	1
19	55376826	55378246	1	0
19	55377579	55378125	0	1
19	55379244	55384292	0	1
19	55385932	55403250	1	0
19	55388181	55388242	1	0
19	55399745	55407788	0	1
19	55428740	55442863	0	1
19	55452985	55462343	0	1
19	55463002	55464707	0	1
19	55467438	55467934	0	1
19	55475983	55476482	0	1
19	55476617	55484487	1	0
19	55485188	55487568	1	0
19	55488404	55519099	1	0
19	55528611	55537133	0	1
19	55540656	55545543	0	1
19	55576774	55580848	0	1
19	55591376	55601970	0	1
19	55600022	55603138	1	0
19	55605405	55617269	1	0
19	55612490	55613097	0	1
19	55620741	55624566	0	1
19	55635016	55643470	1	0
19	55635459	55645623	1	0
19	55641062	55653161	1	0
19	55654146	55674715	1	0
19	55661901	55674715	0	1
19	55670632	55672069	1	0
19	55675226	55709858	1	0
19	55694118	55694558	0	1
19	55705978	55706172	0	1
19	55707550	55707855	1	0
19	55708438	55738402	0	1
19	55737285	55737600	1	0
19	55759014	55763175	1	0
19	55769118	55773420	1	0
19	55777553	55778900	1	0
19	55785397	55836800	0	1
19	55836540	55881855	1	0
19	55891699	55932336	0	1
19	55947832	55988629	1	0
19	55999726	56061810	1	0
19	56066684	56078801	1	0
19	56087366	56121295	0	1
19	56105416	56105510	1	0
19	56127236	56127466	0	1
19	56132599	56160893	1	0
19	56149817	56150490	1	0
19	56176008	56185775	1	0
19	56189570	56197920	0	1
19	56202301	56209452	1	0
19	56217168	56217777	0	1
19	56219670	56368383	0	1
19	56244043	56247482	1	0
19	56272748	56310454	1	0
19	56311928	56312486	0	1
19	56314703	56365316	1	0
19	56316524	56316636	0	1
19	56317177	56318008	0	1
19	56319790	56322310	0	1
19	56338288	56338648	0	1
19	56342432	56343419	0	1
19	56347081	56348183	0	1
19	56354493	56368053	0	1
19	56368099	56379828	1	0
19	56375846	56393545	0	1
19	56376704	56377284	0	1
19	56377037	56377792	0	1
19	56380230	56383924	1	0
19	56386226	56386690	1	0
19	56387412	56388424	1	0
19	56393656	56399172	1	0
19	56397966	56436035	1	0
19	56439325	56478065	0	1
19	56477250	56504362	1	0
19	56480397	56483977	0	1
19	56485923	56494280	0	1
19	56507850	56530221	1	0
19	56535299	56535763	1	0
19	56536156	56538575	0	1
19	56538948	56556808	1	0
19	56545566	56567411	0	1
19	56567468	56588911	1	0
19	56589495	56590281	0	1
19	56595264	56626481	1	0
19	56643159	56657247	1	0
19	56661980	56671783	0	1
19	56669941	56823395	1	0
19	56760933	56761215	1	0
19	56774547	56840729	0	1
19	56793048	56793249	0	1
19	56810077	56840728	0	1
19	56840866	56848556	1	0
19	56848068	56848204	1	0
19	56922018	56922213	1	0
19	57065334	57066139	1	0
19	57111120	57112027	0	1
19	57119138	57131926	1	0
19	57134096	57145202	0	1
19	57150513	57150978	1	0
19	57151587	57151860	0	1
19	57154021	57167485	0	1
19	57175233	57177921	1	0
19	57191500	57222846	1	0
19	57230802	57235548	1	0
19	57240632	57262728	1	0
19	57261354	57262738	1	0
19	57267211	57280334	0	1
19	57280051	57294069	1	0
19	57293083	57294469	0	1
19	57304305	57308562	1	0
19	57317208	57317562	0	1
19	57320472	57330770	1	0
19	57350848	57352012	0	1
19	57351307	57359898	1	0
19	57363477	57379565	1	0
19	57363551	57365405	1	0
19	57389850	57402992	1	0
19	57411163	57421939	1	0
19	57435325	57447101	1	0
19	57449689	57453011	1	0
19	57454790	57457142	0	1
19	57459912	57460120	1	0
19	57466663	57477570	0	1
19	57477649	57482996	1	0
19	57487711	57496097	1	0
19	57499915	57518404	1	0
19	57527325	57557542	1	0
19	57535257	57559863	0	1
19	57571566	57578911	0	1
19	57578456	57593890	1	0
19	57599885	57612722	1	0
19	57614233	57624724	1	0
19	57625032	57626950	1	0
19	57630395	57644041	1	0
19	57664280	57665039	1	0
19	57668935	57679152	1	0
19	57681969	57717301	1	0
19	57697367	57709194	0	1
19	57719751	57727624	0	1
19	57746815	57758148	1	0
19	57769655	57819939	1	0
19	57803841	57814913	0	1
19	57819721	57846238	1	0
19	57826461	57826778	0	1
19	57848731	57889074	0	1
19	57849859	57865117	1	0
19	57867038	57868172	0	1
19	57867885	57868834	1	0
19	57900296	57916610	0	1
19	57921884	57935393	0	1
19	57940833	57947706	0	1
19	57953158	57953759	0	1
19	57958437	57974534	0	1
19	57977053	58003349	0	1
19	58002061	58011232	1	0
19	58012589	58025926	0	1
19	58016695	58025589	0	1
19	58034025	58054631	1	0
19	58044592	58046769	1	0
19	58049046	58049346	0	1
19	58059239	58086310	1	0
19	58069970	58070288	1	0
19	58083838	58118427	0	1
19	58126248	58155110	0	1
19	58136713	58137054	1	0
19	58155864	58177576	1	0
19	58166166	58167145	1	0
19	58183029	58213562	1	0
19	58216180	58216561	1	0
19	58224506	58225469	1	0
19	58228594	58277495	1	0
19	58257270	58278808	0	1
19	58266635	58267685	1	0
19	58278955	58302791	1	0
19	58305319	58315663	1	0
19	58309727	58327248	0	1
19	58319277	58320489	1	0
19	58326994	58342332	1	0
19	58334688	58334751	1	0
19	58345178	58353492	0	1
19	58347718	58355455	1	0
19	58350795	58351720	1	0
19	58354357	58362848	0	1
19	58357999	58359603	1	0
19	58362583	58367593	1	0
19	58363438	58363562	1	0
19	58367618	58381030	0	1
19	58386400	58394806	1	0
19	58386770	58386858	0	1
19	58396090	58397079	1	0
19	58400221	58400679	1	0
19	58401504	58418327	1	0
19	58404238	58408484	0	1
19	58418560	58419310	1	0
19	58428632	58431148	0	1
19	58432814	58440153	0	1
19	58440448	58445849	1	0
19	58451611	58457833	1	0
19	58467045	58475436	1	0
19	58474017	58481230	1	0
19	58475355	58475763	0	1
19	58479512	58511992	0	1
19	58483749	58483843	0	1
19	58490797	58491075	1	0
19	58500505	58501137	1	0
19	58513530	58538911	0	1
19	58543299	58543578	0	1
19	58544064	58550722	1	0
19	58550285	58550376	1	0
19	58551566	58555105	0	1
19	58555712	58558954	0	1
19	58559129	58574797	1	0
19	58561932	58573575	0	1
19	58573503	58605223	1	0
19	58586158	58586356	1	0
19	58593134	58599355	0	1
20	87250	97094	1	0
20	142590	145751	1	0
20	157454	159163	1	0
20	187853	189711	0	1
20	227258	229886	1	0
20	257724	261096	1	0
20	267186	268857	1	0
20	270863	290778	0	1
20	297570	300321	1	0
20	311731	313237	1	0
20	316860	348490	0	1
20	325595	330224	1	0
20	346782	359660	1	0
20	362835	397559	1	0
20	407498	432139	1	0
20	435480	462543	0	1
20	450663	450762	1	0
20	472498	543835	0	1
20	603797	610398	0	1
20	646615	653200	0	1
20	661596	675802	0	1
20	760080	776015	0	1
20	833715	857463	1	0
20	839447	839977	0	1
20	869900	916334	0	1
20	958452	1002311	0	1
20	1023874	1118467	0	1
20	1113240	1189415	1	0
20	1160584	1161697	1	0
20	1180561	1185415	0	1
20	1203454	1208279	1	0
20	1226056	1296421	1	0
20	1266280	1309328	1	0
20	1309909	1329139	0	1
20	1320710	1324367	1	0
20	1325405	1378735	1	0
20	1361622	1362585	1	0
20	1368978	1393172	0	1
20	1392900	1392961	0	1
20	1442162	1473842	0	1
20	1470741	1491587	0	1
20	1516759	1557653	0	1
20	1529056	1529159	0	1
20	1534251	1557705	0	1
20	1561385	1620061	0	1
20	1591392	1591848	1	0
20	1629152	1657779	0	1
20	1633508	1648472	1	0
20	1665283	1708200	0	1
20	1666360	1666640	1	0
20	1676662	1676907	0	1
20	1722045	1722537	0	1
20	1729038	1817765	0	1
20	1756756	1758940	0	1
20	1767957	1779995	0	1
20	1888128	1894374	0	1
20	1894167	1940592	1	0
20	1947246	2030028	1	0
20	1978757	1994285	0	1
20	2075555	2075822	1	0
20	2101827	2177038	1	0
20	2107900	2109991	0	1
20	2194074	2201329	1	0
20	2206683	2207397	0	1
20	2207217	2213151	1	0
20	2296001	2341079	1	0
20	2380901	2432753	1	0
20	2453010	2453117	0	1
20	2461634	2470853	0	1
20	2481817	2524702	0	1
20	2536607	2641784	1	0
20	2652593	2658393	1	0
20	2652777	2652842	1	0
20	2654212	2654286	1	0
20	2655067	2655198	1	0
20	2656097	2656182	1	0
20	2656624	2656694	1	0
20	2656939	2657010	1	0
20	2658395	2664219	0	1
20	2664352	2665874	1	0
20	2692874	2760108	1	0
20	2780614	2781041	1	0
20	2794074	2800627	0	1
20	2814987	2815833	1	0
20	2816302	2820284	1	0
20	2835314	2841190	0	1
20	2840703	2866732	1	0
20	2864184	3039076	1	0
20	3043622	3045747	1	0
20	3046052	3048250	1	0
20	3071620	3072517	1	0
20	3082556	3084724	0	1
20	3094171	3094509	1	0
20	3106913	3150867	1	0
20	3107573	3160196	0	1
20	3146519	3159865	0	1
20	3162617	3173592	0	1
20	3190350	3204685	0	1
20	3208868	3223870	1	0
20	3227417	3239559	0	1
20	3239705	3245382	1	0
20	3249305	3407625	0	1
20	3360036	3360142	1	0
20	3361880	3362324	0	1
20	3384229	3384440	1	0
20	3406380	3410036	1	0
20	3465177	3465444	0	1
20	3471018	3651118	1	0
20	3489529	3491005	0	1
20	3659292	3663399	0	1
20	3667970	3682246	0	1
20	3686970	3707128	0	1
20	3732685	3753111	1	0
20	3753508	3767781	0	1
20	3777504	3781448	0	1
20	3783851	3786740	0	1
20	3786772	3806121	1	0
20	3808357	3812434	1	0
20	3820524	3828838	1	0
20	3846799	3876123	1	0
20	3888239	3888868	0	1
20	3888839	3929882	1	0
20	3917494	3917571	1	0
20	3917502	3917563	0	1
20	3921279	3923400	0	1
20	3927309	4015558	0	1
20	4023917	4024444	1	0
20	4059633	4060113	0	1
20	4070152	4075165	0	1
20	4120980	4187747	1	0
20	4192932	4195953	1	0
20	4220630	4249287	0	1
20	4422186	4431732	0	1
20	4475638	4525200	1	0
20	4590993	4591300	0	1
20	4627758	4685148	0	1
20	4686350	4701590	1	0
20	4721909	4728460	1	0
20	4731279	4740668	0	1
20	4735669	4736673	0	1
20	4761300	4761696	1	0
20	4780023	4823608	0	1
20	4852356	5010293	0	1
20	4868984	4869118	1	0
20	5013520	5013724	0	1
20	5045761	5046276	0	1
20	5049857	5050321	0	1
20	5061037	5061340	0	1
20	5066082	5068154	0	1
20	5068232	5113103	0	1
20	5098387	5098476	0	1
20	5113993	5114083	0	1
20	5114953	5126626	0	1
20	5121417	5121539	0	1
20	5126879	5197887	1	0
20	5292388	5292831	0	1
20	5302040	5314369	0	1
20	5318268	5503189	1	0
20	5346006	5346160	0	1
20	5407564	5407876	1	0
20	5426892	5471094	0	1
20	5445838	5475483	1	0
20	5482736	5526709	0	1
20	5507875	5510002	0	1
20	5532878	5533335	1	0
20	5533628	5535889	1	0
20	5544439	5611006	0	1
20	5548840	5549481	1	0
20	5750393	5864395	1	0
20	5890055	5890212	1	0
20	5911510	5925353	1	0
20	5928085	5929318	0	1
20	5937228	5950558	0	1
20	5950652	5998977	1	0
20	5964538	5964650	1	0
20	5965180	5965511	1	0
20	5990943	6005821	0	1
20	6000418	6000941	1	0
20	6001733	6002030	1	0
20	6006093	6040053	1	0
20	6040546	6054060	0	1
20	6065966	6067897	0	1
20	6074845	6123544	0	1
20	6200989	6202191	0	1
20	6213699	6215381	1	0
20	6219199	6219443	1	0
20	6220330	6220759	1	0
20	6446723	6528459	1	0
20	6731080	6736326	0	1
20	6767686	6780246	1	0
20	7069614	7146656	1	0
20	7146467	7254202	0	1
20	7255053	7258323	0	1
20	7302056	7307432	0	1
20	7347451	7367933	1	0
20	7371608	7371692	1	0
20	7633562	7633851	0	1
20	7831798	7832322	0	1
20	7867327	7867614	1	0
20	7882985	7940458	0	1
20	7977346	8019805	0	1
20	8019180	8043512	1	0
20	8077251	8968360	1	0
20	8097824	8099774	0	1
20	8248704	8256918	1	0
20	8831186	8831393	1	0
20	8929895	8930038	0	1
20	8934984	8935481	0	1
20	8998849	8999100	1	0
20	9068763	9481242	1	0
20	9505180	9514998	0	1
20	9514358	9530524	1	0
20	9537389	9839041	0	1
20	9562941	9571257	1	0
20	9575608	9577689	1	0
20	9835556	9873900	1	0
20	9986088	10007116	1	0
20	9986126	10058303	1	0
20	10006381	10368776	0	1
20	10025917	10026168	1	0
20	10172522	10200824	1	0
20	10172701	10186740	1	0
20	10218830	10307418	1	0
20	10317889	10318753	0	1
20	10334419	10334698	1	0
20	10349157	10349628	0	1
20	10385779	10387806	1	0
20	10401009	10434222	0	1
20	10413520	10431922	0	1
20	10420546	10420737	0	1
20	10435305	10636829	1	0
20	10612861	10614229	0	1
20	10637684	10673999	0	1
20	10649636	10649695	0	1
20	10672695	10994924	1	0
20	10696949	10754033	1	0
20	10753278	10765286	0	1
20	10875333	10909279	0	1
20	10888582	10889088	0	1
20	10996293	11029455	1	0
20	11001304	11001763	1	0
20	11234170	11301525	0	1
20	11345383	11345855	0	1
20	11536406	11541647	0	1
20	11566484	11581335	0	1
20	11608436	11609048	0	1
20	11621051	11621477	1	0
20	11685144	11687323	0	1
20	11800463	11878429	0	1
20	11818821	11819091	0	1
20	11838355	11838574	1	0
20	11890723	11926609	1	0
20	11909404	11918677	0	1
20	12243308	12318221	0	1
20	12305613	12316485	0	1
20	12380056	12381255	1	0
20	12865202	12952519	0	1
20	12934877	12937097	0	1
20	12936262	12940902	1	0
20	12950288	13008417	1	0
20	13008972	13169103	1	0
20	13073667	13074312	0	1
20	13221274	13300651	1	0
20	13237801	13239674	0	1
20	13244064	13245369	0	1
20	13368291	13368703	0	1
20	13389392	13638932	0	1
20	13392677	13393674	1	0
20	13714322	13784886	0	1
20	13785007	13821580	1	0
20	13849247	13996443	0	1
20	13973316	13973424	0	1
20	13995369	16053197	1	0
20	14003508	14003699	1	0
20	14127400	14128336	1	0
20	14223041	14223325	1	0
20	14322985	14337614	0	1
20	14352320	14352425	1	0
20	14522081	14523314	0	1
20	14547184	14547623	0	1
20	14554384	14636524	1	0
20	14757563	14758056	1	0
20	14884250	14929528	0	1
20	14933843	14935363	0	1
20	15021553	15021659	0	1
20	15022852	15022958	1	0
20	15280764	15280873	0	1
20	15552157	15552885	0	1
20	15619494	15619819	0	1
20	15892355	15985876	0	1
20	16177933	16259603	0	1
20	16223750	16224535	0	1
20	16272104	16573434	0	1
20	16576068	16579615	1	0
20	16580258	16580622	1	0
20	16586333	16586693	0	1
20	16670641	16670742	0	1
20	16684108	16684404	0	1
20	16714844	16730948	0	1
20	16729961	16742564	1	0
20	16748358	16770062	1	0
20	16857962	16864148	0	1
20	16982831	16983033	0	1
20	17187510	17187616	1	0
20	17188134	17188344	1	0
20	17209060	17209220	1	0
20	17216779	17221913	0	1
20	17222851	17226146	0	1
20	17226107	17484578	1	0
20	17479085	17479431	0	1
20	17493905	17569220	0	1
20	17516843	17517307	1	0
20	17565501	17565851	0	1
20	17570075	17609919	1	0
20	17576206	17576510	0	1
20	17599255	17599807	0	1
20	17613678	17682295	0	1
20	17693672	17735871	1	0
20	17887363	17888160	0	1
20	17903762	17903861	1	0
20	17941597	17968980	0	1
20	17956979	18059188	0	1
20	17962710	17962946	0	1
20	17969018	17991122	1	0
20	18011955	18012284	1	0
20	18059493	18071008	1	0
20	18090116	18090715	0	1
20	18095571	18095632	0	1
20	18113467	18113579	0	1
20	18137863	18143169	1	0
20	18138118	18188387	1	0
20	18220113	18220512	1	0
20	18258554	18258851	0	1
20	18265690	18265879	0	1
20	18270630	18271069	0	1
20	18288283	18316996	1	0
20	18289343	18359300	0	1
20	18295143	18295451	0	1
20	18313765	18315111	0	1
20	18379049	18381484	1	0
20	18383367	18467281	0	1
20	18420160	18421454	0	1
20	18433842	18433944	1	0
20	18467389	18484646	1	0
20	18470615	18470691	1	0
20	18485265	18486052	1	0
20	18486540	18497225	0	1
20	18504633	18505066	1	0
20	18507520	18561415	1	0
20	18567347	18569563	1	0
20	18587942	18766644	1	0
20	18592330	18592619	1	0
20	18611047	18611167	0	1
20	18642782	18643634	0	1
20	18674395	18698709	0	1
20	18782424	18783690	0	1
20	18786065	18794579	0	1
20	18794529	18796067	1	0
20	18809728	18830153	0	1
20	18813783	18814378	1	0
20	19000709	19056796	0	1
20	19208652	19212164	0	1
20	19212642	19722926	1	0
20	19212852	19213477	0	1
20	19242302	19284596	0	1
20	19693209	19697576	0	1
20	19756390	19758037	0	1
20	19757606	20002459	1	0
20	19823443	19823943	0	1
20	20017310	20033655	1	0
20	20034368	20056046	0	1
20	20052514	20360698	1	0
20	20094401	20095684	0	1
20	20214299	20215262	0	1
20	20253303	20253838	0	1
20	20258407	20267809	0	1
20	20316755	20316994	1	0
20	20363691	20365657	1	0
20	20368104	20370949	1	0
20	20389530	20712644	0	1
